semantic_id,tune_id,signed_pdg,component,quantity,unit,value_hex,status,uncertainty_status
d21362ad60f19ec7ff58d1719fb3055ba502fbcf7ce1cdccef317df04b7d296d,CLOSEPACKING,4312,hadron_count,normalized_yield,per_event,0x1.8c9e338740fc7p-8,AVAILABLE,AVAILABLE
3ca1eaf99edca21d5f941f6c18ec53e1daeba44ee6d2c65ae7e53dee2c40c0cb,JUNCTIONS,4312,hadron_count,normalized_yield,per_event,0x1.08a6ed9519574p-7,AVAILABLE,AVAILABLE
a4bb2297a64dee930fc7b179b92b109d5507f06e952db812696b1132107d9818,MONASH,4312,hadron_count,normalized_yield,per_event,0x1.2f5a609ea648dp-12,AVAILABLE,AVAILABLE
a83d95a09801bccc75b85616c238262e60baee82607bb71b51cd153cedc963b8,CLOSEPACKING,4312,hadron_count,raw_count,count,0x1.2780e00000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
81ff4850b6e9f948b253210c2b09f796f9feace33b2569b8cf37bc546ffe34ae,JUNCTIONS,4312,hadron_count,raw_count,count,0x1.8a5cc00000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
82eef523fac3dac0bc3b44b1f538d710dcf26086646d9763d5d824d8a7416936,MONASH,4312,hadron_count,raw_count,count,0x1.c408000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
2a841ff690e1c468de2dcd72403a829dfced4d0f4b5464a18c3c54c8de19af70,CLOSEPACKING,4312,hadron_count,raw_weighted_sum,weighted_count,0x1.2780e00000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
0a80f9f1726aea735277b251342044a87ad0e7c166c026890ebc4075e52680b1,JUNCTIONS,4312,hadron_count,raw_weighted_sum,weighted_count,0x1.8a5cc00000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
6b72eb0652e4cf0342c19e705f2014e553ca605b4a2bc9830faa87a7001c9a2d,MONASH,4312,hadron_count,raw_weighted_sum,weighted_count,0x1.c408000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
cf752d2315525687f9e621569e5a97603c74399a527e1a5933fd5675f46fe253,CLOSEPACKING,4314,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
cbdbe212d8f6ec4c066809b460cb001562d32adf49153459cf29d38e9964a5cb,JUNCTIONS,4314,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
df231cb3e4dbda69694a6556a8e2ef6648d35559af39d098b75a84108fcb5c58,MONASH,4314,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
61defdedcd77e7bfd3448bdbd6fe0fbd71d8c94e8346596a6a1411538800a7de,CLOSEPACKING,4314,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
eb079c2e450a9320bf50313e144b176a6af6b69770bbd2a46fc4cf2c0a5f7eff,JUNCTIONS,4314,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
ad5f09aa2eadeca52aaa8467a124253326b29b9c3824cf9673bded2735d5ba74,MONASH,4314,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
dde2cd11080da2bbf1dfb72062cc91f27deb4b8dfb490ecdfdf60929ce136ec4,CLOSEPACKING,4314,charm_plus_anticharm_constituent_count,raw_count,count,0x1.0da9000000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
b6cd49e0bd7ff7633da09859d3a58cbd9cde5a4c8838c163d2c27ac8310f1b86,JUNCTIONS,4314,charm_plus_anticharm_constituent_count,raw_count,count,0x1.74a2000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
592185f4cc17ae8fde3e0214866eb75e56f32de9899270867e6b52e23290bf72,MONASH,4314,charm_plus_anticharm_constituent_count,raw_count,count,0x1.95d4000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
c479c7fff79f6cb1bf3906fd5a8f76bb48495c84b35704f6742608175ca05d4c,CLOSEPACKING,4314,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.0da9000000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
f1c087a84e87c116da442776a0af19b1ef421265fcc95934c43051b74c7b7e47,JUNCTIONS,4314,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.74a2000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
01c1427888775574a046f2abe2fbd55661742ded84d5ebcd39be2eb031e8e9a8,MONASH,4314,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.95d4000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
b7f2ed94bf7070ca377235b2b4c51715d33712d1276cc4f546762b2d906f72b7,CLOSEPACKING,4314,hadron_count,normalized_yield,per_event,0x1.69ee863005565p-8,AVAILABLE,AVAILABLE
a82217f4b076ea672c301c74b50372486f81aea3be2d82030dbb63dc694dd9bb,JUNCTIONS,4314,hadron_count,normalized_yield,per_event,0x1.f423a8d19ae7dp-11,AVAILABLE,AVAILABLE
50db98c73cf8387cc8704afb48c1e196bb0ad2c1e74e95bd58209b4d236e2e54,MONASH,4314,hadron_count,normalized_yield,per_event,0x1.1058bdb150f06p-11,AVAILABLE,AVAILABLE
d4ca3300410eb463b5913f8428bac65223fe3e01e26f9444595e5bac3c28467a,CLOSEPACKING,4314,hadron_count,raw_count,count,0x1.0da9000000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
e2e87203a6e8534ffb53bed49dd97f06b5e27df6742dd6f8ed34658ff67af5f1,JUNCTIONS,4314,hadron_count,raw_count,count,0x1.74a2000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
8a1a8fc11ced06c5fcd8f60f3802780d247aca19d54cf87f608d0c26420e11c6,MONASH,4314,hadron_count,raw_count,count,0x1.95d4000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
ca30c95535534ff51588964e6ec9462c88a02875b86451ae21cccba9270d08ae,CLOSEPACKING,4314,hadron_count,raw_weighted_sum,weighted_count,0x1.0da9000000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
2cbc877ca7ff07c9fef40e5984a3f77b95c7fd446a146afb44c2faf13a943046,JUNCTIONS,4314,hadron_count,raw_weighted_sum,weighted_count,0x1.74a2000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
c696e84e6282a19053bed08464ee99a164bd7867c018ccc46c06284bce24d834,MONASH,4314,hadron_count,raw_weighted_sum,weighted_count,0x1.95d4000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
a9801a1e928ce3450cd930fccd8b06d36d689571abf0f5f79d7f5f3dc1715df8,CLOSEPACKING,4322,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
8ae087370ac66f4aa548d72d9e80eb59fc1b107f6ab6dc3711c25f70246dd43c,JUNCTIONS,4322,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
3f39ad0b71c509023edd578621331d10fe205cb5d59d32a12be6c667f9e0a3cc,MONASH,4322,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
d6b10d9712ecd443b10998ec2473c6397f850beca4fbba50d0b02a968e3e184a,CLOSEPACKING,4322,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
e182a14d34529d4e9d34f567eefae7a44598c88f46b70bda8136854c9f8d0171,JUNCTIONS,4322,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
4002a56736115858df6821d6b4a79a79f29942137d61a6f5aabc2080d0ffe10a,MONASH,4322,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
3c9571367fd2825d3218404a025653ee0db350592cee249f0b567afe03093cbe,CLOSEPACKING,4322,charm_plus_anticharm_constituent_count,raw_count,count,0x1.2979000000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
b6bb6f550c9ec82cda29728703bff01724b3d383403dc8f99448301bbda42481,JUNCTIONS,4322,charm_plus_anticharm_constituent_count,raw_count,count,0x1.8c7f200000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
044e2bdf58012fed856226a5dfa47cadda17a4e64771a7eb7dad13008f99f257,MONASH,4322,charm_plus_anticharm_constituent_count,raw_count,count,0x1.d104000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
9a512ff52071feac384728a095ceab37a2636d4bf5470ac956a666c06832d99b,CLOSEPACKING,4322,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.2979000000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
1ac33a3c5fed2e839346a234d8a5fa514124da69ad0270ac6260f7ac5e584df8,JUNCTIONS,4322,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.8c7f200000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
8f6a0697db995473e76317c8d64c9ee683473539f178665dde3d2085e442c9d7,MONASH,4322,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.d104000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
4d5b16f527fdffbc5a6833cd488b88abc5ee174d269aa9f115b7627c36aba137,CLOSEPACKING,4322,hadron_count,normalized_yield,per_event,0x1.8f42d38f33ba1p-8,AVAILABLE,AVAILABLE
02094efb2028bf3879572e21993be88a439b03ddf9c0ca8fa8ac4d203967ad85,JUNCTIONS,4322,hadron_count,normalized_yield,per_event,0x1.0a159817b95a3p-7,AVAILABLE,AVAILABLE
06592163c93e13b0d41c7c00c3c374dfc4227163c0f0878f48cf377e199d8f2a,MONASH,4322,hadron_count,normalized_yield,per_event,0x1.38111378adbbcp-12,AVAILABLE,AVAILABLE
50dc4af3b10843e523458c4c4232ba8828c73334bf9c1d04e1088076fa3826f7,CLOSEPACKING,4322,hadron_count,raw_count,count,0x1.2979000000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
06c50687f084ae5fdcdd18cb247c95a566b5cf631d9131243ee038c625bcd3ec,JUNCTIONS,4322,hadron_count,raw_count,count,0x1.8c7f200000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
9e5da36885ac837f22f60676e6b38d5af96566d3dbd7a8420f83b26c0039727b,MONASH,4322,hadron_count,raw_count,count,0x1.d104000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
32971d5c7d19aa994728e21c39c88237aea4dce2f01cfaef18a22891923108c1,CLOSEPACKING,4322,hadron_count,raw_weighted_sum,weighted_count,0x1.2979000000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
96c0a19bb7c4d45250f064458184dc964e35761c8680ce25e789a8064ac26023,JUNCTIONS,4322,hadron_count,raw_weighted_sum,weighted_count,0x1.8c7f200000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
e583eed8e2d6996c8292d3376e3b1a48546c7f0cfb31c20e6fe771e81f9a28d9,MONASH,4322,hadron_count,raw_weighted_sum,weighted_count,0x1.d104000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
0a53342343ab4ba85c1d4f1b731241e66434bfc183bf400327ba986162050c2d,CLOSEPACKING,4324,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
c90134d733925a1580f7e6ec0862bc97391de1fe7a767266e4a7acda7176889b,JUNCTIONS,4324,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
459e7eba8d492473e6715bd53222ecd1c78cee84feca6435e02a138a2b8f1f46,MONASH,4324,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
bfaa2e466271d7758006a2118dc9b25bb12024eb6729f3c27965a017206edf31,CLOSEPACKING,4324,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
725d3adf29ba1565ee15ad1b5409df20d95e5c5394df68bb658f39b1a0508ab6,JUNCTIONS,4324,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
f08ac6d4547fed5bac4dacd877752417d27c5622ac649c987a3681abe5256176,MONASH,4324,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
e98c4e976bc3f9a81ad07c12b57d4d9f426d44e4975fec9b8a52dabe95268073,CLOSEPACKING,4324,charm_plus_anticharm_constituent_count,raw_count,count,0x1.0ecf000000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
89b32d27c767af2d6bee38c16a90ffb327992b1ad8675409c7b1eddba0650e2b,JUNCTIONS,4324,charm_plus_anticharm_constituent_count,raw_count,count,0x1.7447000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
18e462b3881b993caf81991ad53805673a3da32cebc09de64ff15e5acb63ad67,MONASH,4324,charm_plus_anticharm_constituent_count,raw_count,count,0x1.9a46000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
5aeb5283afc9cca17ca33d9bb43b68ac58f14d02e709076faab56160989a6d6b,CLOSEPACKING,4324,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.0ecf000000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
e0b65abd8a58773451b589d4678dd8b4137989ebbc7bc5be6f773b0fea380f60,JUNCTIONS,4324,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.7447000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
c4c40bc5208c6f95c4414bc1ad45b2cf5174ab3bb95bc2524896e76c76f2c477,MONASH,4324,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.9a46000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
cebb8f7524cf44b891d3f3b3258f300683535f0ca2b42125c473d838a84b222c,CLOSEPACKING,4324,hadron_count,normalized_yield,per_event,0x1.6b791fd181926p-8,AVAILABLE,AVAILABLE
e91e73591262560414c5308cee09ac809c0b5bce8ad826064e1eb322a61dd488,JUNCTIONS,4324,hadron_count,normalized_yield,per_event,0x1.f3a98574f473bp-11,AVAILABLE,AVAILABLE
b2eb2a2645824f5fd350d189b7f75c8fdb7cdad3044b7d4b9681860791ca118d,MONASH,4324,hadron_count,normalized_yield,per_event,0x1.1354709a9cceep-11,AVAILABLE,AVAILABLE
ca26e48631f97f210ddb571bd9573a70c12d3d1b8c59dbfaec80b135e770d77e,CLOSEPACKING,4324,hadron_count,raw_count,count,0x1.0ecf000000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
37bc9ea1762527ec706ae48d505447e8e6f02100a36edb941e33227ffb351105,JUNCTIONS,4324,hadron_count,raw_count,count,0x1.7447000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
a74fbafbb9a511186f044c96dde896a8481a837a5641df69cdae9e68c4f14811,MONASH,4324,hadron_count,raw_count,count,0x1.9a46000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
59637e4724b29e1083cc194d5c41c7366f6a512b52bb091fe6a770cc37772664,CLOSEPACKING,4324,hadron_count,raw_weighted_sum,weighted_count,0x1.0ecf000000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
4806e2ce21aca2df101236037a74210df4c0174c5606304256d6f6c65b1d236a,JUNCTIONS,4324,hadron_count,raw_weighted_sum,weighted_count,0x1.7447000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
3a671fdd32d0522a3a172029eb293368530db7239e3003c3cf172c5a8b5cbe84,MONASH,4324,hadron_count,raw_weighted_sum,weighted_count,0x1.9a46000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
be577200beee8a166eefbe6449b13ebd68f76ba870ec9ecb09f337215f953259,CLOSEPACKING,433,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
5b6b08fa8b40ca44689737ebcb55c8a1b553afc609fe9d5c6ab55e4a6200b697,JUNCTIONS,433,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
dfce81272973e8688d375061d641a5c9f94d403f213788f3b1c1e1d0e9bbcb51,MONASH,433,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
074f06215639e5d836fb319d82df542f510b0389f41fed8733666836ff5e7740,CLOSEPACKING,433,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
ab285cea50f9bfe629af9f177368966cc96db5bd5bff4e78482a602ebd2a8903,JUNCTIONS,433,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
e25fd0ffd8ea7eaef76e2f553e3c7b9f9db70556ec4bbbd582e5b22029503135,MONASH,433,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
c658d649b55542f60c19425e807b17c1d1b5077412e0210d2441d2048a1693cd,CLOSEPACKING,433,charm_plus_anticharm_constituent_count,raw_count,count,0x1.e464e80000000p+21,AVAILABLE,WITHHELD_UNCERTAINTY
5be31a5f208e835702a00aac24c8c689b1a36315360e20ceedf8b228f4c3483e,JUNCTIONS,433,charm_plus_anticharm_constituent_count,raw_count,count,0x1.a204c80000000p+21,AVAILABLE,WITHHELD_UNCERTAINTY
0a88b557964c3b9c53dd8855437a135bc27f91713d2ff9eca4c67a609c76894d,MONASH,433,charm_plus_anticharm_constituent_count,raw_count,count,0x1.0b519c0000000p+22,AVAILABLE,WITHHELD_UNCERTAINTY
acd47e4e96ababb90181327dd4fc7dee930c39c9ed5b37ddc35b464398b3e3f1,CLOSEPACKING,433,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.e464e80000000p+21,AVAILABLE,WITHHELD_UNCERTAINTY
13028cdaf4a755abcf40f6b2d2c186950cf94ace9c8f573ae0138c6f309cc580,JUNCTIONS,433,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.a204c80000000p+21,AVAILABLE,WITHHELD_UNCERTAINTY
3cafcffe04e0071b5b1a74a440c3f4addf1a23846831b0abc5147cfd7afdf372,MONASH,433,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.0b519c0000000p+22,AVAILABLE,WITHHELD_UNCERTAINTY
1564df6577c9b1f8d95f3e68766ceaf82d65993138831d8cffecc40b41b155c2,CLOSEPACKING,433,hadron_count,normalized_yield,per_event,0x1.451248aced088p-5,AVAILABLE,AVAILABLE
5712553a45588b0480cd9af7894de9c86204c0bc8aa37fdc4a78dce0708d9e0d,JUNCTIONS,433,hadron_count,normalized_yield,per_event,0x1.18870fd433737p-5,AVAILABLE,AVAILABLE
0aeb87dfa910ba4e780efb82d8d703098b1e9e0c183da47f0e628b6d96335cc7,MONASH,433,hadron_count,normalized_yield,per_event,0x1.66ca092314572p-5,AVAILABLE,AVAILABLE
f8dcf2c1a9ee507d2f9baee6af35ebb64e752892cf718006f11dac85a6b6ebca,CLOSEPACKING,433,hadron_count,raw_count,count,0x1.e464e80000000p+21,AVAILABLE,WITHHELD_UNCERTAINTY
92ba3ac98fb9fa8a70916353efe87b8ce960c1f6392b343d1f337193f5405db8,JUNCTIONS,433,hadron_count,raw_count,count,0x1.a204c80000000p+21,AVAILABLE,WITHHELD_UNCERTAINTY
15b40a1419fd24fdc27bb80656aaa1d307c83cd1b3e225edf643ce842f5d3938,MONASH,433,hadron_count,raw_count,count,0x1.0b519c0000000p+22,AVAILABLE,WITHHELD_UNCERTAINTY
0002445f21d906d5d355c3a9fdcb178db17677e451da7be187997801f5e0cca9,CLOSEPACKING,433,hadron_count,raw_weighted_sum,weighted_count,0x1.e464e80000000p+21,AVAILABLE,WITHHELD_UNCERTAINTY
97f7365cf64029f52b9b31e778be046f56429cd8094ae38a4b26ec8ce94eee6f,JUNCTIONS,433,hadron_count,raw_weighted_sum,weighted_count,0x1.a204c80000000p+21,AVAILABLE,WITHHELD_UNCERTAINTY
07addfb2775f9591917ece4f7c52508b3c2d03c53fec2fc8562bda308b15f91e,MONASH,433,hadron_count,raw_weighted_sum,weighted_count,0x1.0b519c0000000p+22,AVAILABLE,WITHHELD_UNCERTAINTY
1375ef46c16e3b645d2c08a5a5490bd8d5e955fde2f5b1906d78aaf1d171d6fa,CLOSEPACKING,4332,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
1c02663875db302e74a76f33e94d275102cf54cd039bcc6e9c167f2ff292e4ee,JUNCTIONS,4332,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
86780fb03a827afa5e9f0744ec651a58555738f6482b6e5c3cbe09b049987d90,MONASH,4332,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
31a81d802819a01c3a17da343598b9cca700198abd3bb7f7b4ebf0193e243f42,CLOSEPACKING,4332,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
5f2254f17b8557fcf91b13f7e30ecc4ce046f503b47f3fb94d149d8c51aaeb8c,JUNCTIONS,4332,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
7b13346f3eb9d4729bd14ef9f8e2cb985d4a114c35ae6ecb124d0642aca967e6,MONASH,4332,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
73dcdbfbb3981beb810c4331db200cebade886fc856aca88dc3a53dfa7866659,CLOSEPACKING,4332,charm_plus_anticharm_constituent_count,raw_count,count,0x1.6c59000000000p+17,AVAILABLE,WITHHELD_UNCERTAINTY
90065bc1cf9d1a4140cfc05c40beacf7402868f59831ffff939e37551b962002,JUNCTIONS,4332,charm_plus_anticharm_constituent_count,raw_count,count,0x1.4886000000000p+17,AVAILABLE,WITHHELD_UNCERTAINTY
0b8185e45c41047352f2ae3f9128ca742c759ec46c7c9cd3eeed400500fd4ff1,MONASH,4332,charm_plus_anticharm_constituent_count,raw_count,count,0x1.2890000000000p+12,AVAILABLE,WITHHELD_UNCERTAINTY
be6c42832b1767e6038bf7dd35d47712c04f1f2d221c7311471131d72abab354,CLOSEPACKING,4332,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.6c59000000000p+17,AVAILABLE,WITHHELD_UNCERTAINTY
95ef03f77f663eec8a10fda0c30364f2019378fac2f315747c87073b1d65c4ea,JUNCTIONS,4332,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.4886000000000p+17,AVAILABLE,WITHHELD_UNCERTAINTY
be02824daef82b569c7a89a80b82fb6c3f5b0ae198d32c6fcb02fd1cf3be9829,MONASH,4332,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.2890000000000p+12,AVAILABLE,WITHHELD_UNCERTAINTY
25d5d69011c939c12c56e41012d845bcd471aa76a794d7996d680bd2a2dd8614,CLOSEPACKING,4332,hadron_count,normalized_yield,per_event,0x1.e904e6c49aa43p-10,AVAILABLE,AVAILABLE
c39c9961acc368a1b5ee3e4489614323b3922e07dadf69aeb7145800b1221741,JUNCTIONS,4332,hadron_count,normalized_yield,per_event,0x1.b8efcb2989914p-10,AVAILABLE,AVAILABLE
5a9ab1dd0b51343defc04a1a838b8fac484a0bd017991e32e65bb43cb1fb9c36,MONASH,4332,hadron_count,normalized_yield,per_event,0x1.8e0a195e75d72p-15,AVAILABLE,AVAILABLE
f2313d5c5279ab76566884eb2c0b00fbf676a812c75cbebd5c2d2ede6e06e024,CLOSEPACKING,4332,hadron_count,raw_count,count,0x1.6c59000000000p+17,AVAILABLE,WITHHELD_UNCERTAINTY
6d5d4dd6af39a4205f85e289bce8e188195f1780955f60a31b0a3c8dabc73b21,JUNCTIONS,4332,hadron_count,raw_count,count,0x1.4886000000000p+17,AVAILABLE,WITHHELD_UNCERTAINTY
919783f299e79b73ff97f4c8c2d8018802a382cdb4a7ee69e2b67388e63bf37b,MONASH,4332,hadron_count,raw_count,count,0x1.2890000000000p+12,AVAILABLE,WITHHELD_UNCERTAINTY
ca593c2481ca486b14ac00a78bf16903342e5b85ea9fa08cda61e6c81a58ab7b,CLOSEPACKING,4332,hadron_count,raw_weighted_sum,weighted_count,0x1.6c59000000000p+17,AVAILABLE,WITHHELD_UNCERTAINTY
adcb2856858a3db381dfb8a67de2897fbbb484aabb4ac3f66d7f683811e36e2b,JUNCTIONS,4332,hadron_count,raw_weighted_sum,weighted_count,0x1.4886000000000p+17,AVAILABLE,WITHHELD_UNCERTAINTY
c605943a902d6cfb159bf3d0f0ee438737d3bf9c12d3b2edd844fd3d3c419460,MONASH,4332,hadron_count,raw_weighted_sum,weighted_count,0x1.2890000000000p+12,AVAILABLE,WITHHELD_UNCERTAINTY
8cfaf1b193f5f8b796722dc39a8269015e676c05be88b849b875caedc3879b39,CLOSEPACKING,4334,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
b332c80a75b19ec7135a5f4fce9722dd84832ca57cbf004779227d5d6bdefdf5,JUNCTIONS,4334,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
9228d09041c1f71688df7f2381a0f6991c0d16701df57da6c3926ff07ab9898b,MONASH,4334,beauty_plus_antibeauty_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
9ba48b9cb70c4c1d8aae3b1b9945faac41347d8f0eb2bb0d9687a5db3a51de05,CLOSEPACKING,4334,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
cc8df8134ed76e9b6b393c00584eee2db8e3836f2922649aa57b86514d7540c5,JUNCTIONS,4334,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
d674d991db4b9e9e253c6db6c27d20b9d0b6d81ae3bc2fa2f30ba0edbb5d25c4,MONASH,4334,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
51a407845c65732aa3ee503dd17a46c863372f50799337b3f5a1689395d457f0,CLOSEPACKING,4334,charm_plus_anticharm_constituent_count,raw_count,count,0x1.4e11800000000p+17,AVAILABLE,WITHHELD_UNCERTAINTY
9114bedb4ce4fd2aec580eef088159a9e6f52d49d72f17f5899f9ae6598ceb16,JUNCTIONS,4334,charm_plus_anticharm_constituent_count,raw_count,count,0x1.248c000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
