associate,campaign,class,delta,delta_sem,flagged_below_2sem,flavour,nominal_sem,nominal_status,nominal_yield,relative_shift_percent,relative_shift_undefined,significance,trigger,tune,variation_sem,variation_status,variation_yield
D-,HF_SYS_MUR_DOWN,c5,-0.0023400832849340136,0.0010625167936830285,False,CHARM,0.00023903401109144176,PASS,0.17244208328493402,-1.357025640352179,False,2.202396516315309,D^{+},CLOSEPACKING,0.00103528,PASS,0.170102
D-,HF_SYS_MUR_DOWN,c6,-0.00025332261428412384,0.0009588519622567379,True,CHARM,0.00037037191312867763,PASS,0.16971132261428412,-0.14926677276557998,False,0.264193665190931,D^{+},CLOSEPACKING,0.000884433,PASS,0.169458
D-,HF_SYS_MUR_DOWN,c7,-0.0008298398275137786,0.0010676476736116796,True,CHARM,0.00032798614996434097,PASS,0.1689968398275138,-0.4910386657885157,False,0.7772599969300402,D^{+},CLOSEPACKING,0.00101602,PASS,0.168167
D-,HF_SYS_MUR_DOWN,c8,-0.00114821973610299,0.001139746843946942,True,CHARM,0.0003120391454401431,PASS,0.16868321973610298,-0.6806958853994642,False,1.0074340123870897,D^{+},CLOSEPACKING,0.0010962,PASS,0.167535
D-,HF_SYS_MUR_DOWN,c9,0.00012623935666219999,0.0015576065653383395,True,CHARM,0.0004588092875968174,PASS,0.1700757606433378,0.0742253664982477,False,0.0810470111460904,D^{+},CLOSEPACKING,0.0014885,PASS,0.170202
D-,HF_SYS_MUR_DOWN,c10,0.0009257334554580443,0.0016888206566642386,True,CHARM,0.0005017302118428087,PASS,0.17345426654454196,0.5337046322929865,False,0.5481537970328683,D^{+},CLOSEPACKING,0.00161257,PASS,0.17438
D-,HF_SYS_MUR_DOWN,c11,0.00017496883735751423,0.0020771098261874285,True,CHARM,0.0005044227643003137,PASS,0.17969203116264248,0.09737150625179744,False,0.08423668077227894,D^{+},CLOSEPACKING,0.00201493,PASS,0.179867
D-,HF_SYS_MUR_DOWN,MB,-0.001034196871992965,0.0002393896142548679,False,CHARM,9.871019771074541e-05,PASS,0.17347719687199298,-0.5961572417820933,False,4.320140935153101,D^{+},CLOSEPACKING,0.000218091,PASS,0.172443
D-,HF_SYS_MUR_DOWN,c1,-0.0006958639341086148,0.0013295125511166841,True,CHARM,0.0004281097214229009,PASS,0.1801638639341086,-0.3862394594085268,False,0.5233977923142921,D^{+},JUNCTIONS,0.0012587,PASS,0.179468
D-,HF_SYS_MUR_DOWN,c2,0.0007477247648352836,0.0011100562699175528,True,CHARM,0.0002491254599258585,PASS,0.17884927523516472,0.4180753675697695,False,0.6735917674613192,D^{+},JUNCTIONS,0.00108174,PASS,0.179597
D-,HF_SYS_MUR_DOWN,c3,9.213571815888666e-05,0.0007363721869900162,True,CHARM,0.0003504337849130123,PASS,0.17665086428184112,0.05215695860501814,False,0.12512112731402747,D^{+},JUNCTIONS,0.000647642,PASS,0.176743
D-,HF_SYS_MUR_DOWN,c4,-0.001207689571117998,0.0013489662947979357,True,CHARM,0.000518231957718618,PASS,0.174327689571118,-0.6927697912415194,False,0.8952703827925517,D^{+},JUNCTIONS,0.00124545,PASS,0.17312
D-,HF_SYS_MUR_DOWN,c5,-0.0006576644746705829,0.0008752002564919038,True,CHARM,0.00021293797491874072,PASS,0.1724606644746706,-0.3813417260532325,False,0.7514445634496528,D^{+},JUNCTIONS,0.000848901,PASS,0.171803
D-,HF_SYS_MUR_DOWN,c6,-0.0001765901285112892,0.0011109294173152265,True,CHARM,0.00043830481876925404,PASS,0.1718275901285113,-0.10277169596524979,False,0.1589571090286303,D^{+},JUNCTIONS,0.00102081,PASS,0.171651
D-,HF_SYS_MUR_DOWN,c7,0.0011910462258540588,0.0013187136517780955,True,CHARM,0.00037571001022852735,PASS,0.16994595377414595,0.7008382367472722,False,0.9031879091022562,D^{+},JUNCTIONS,0.00126406,PASS,0.171137
D-,HF_SYS_MUR_DOWN,c8,-0.0013431593434770628,0.0008362217078944145,True,CHARM,0.00043987146716950327,PASS,0.17049315934347706,-0.7878083488212696,False,1.6062239604603241,D^{+},JUNCTIONS,0.000711182,PASS,0.16915
D-,HF_SYS_MUR_DOWN,c9,-0.0017471370484661852,0.0011422111697758528,True,CHARM,0.00048518824672566253,PASS,0.16943013704846618,-1.0311843447110058,False,1.5296094931456876,D^{+},JUNCTIONS,0.00103404,PASS,0.167683
D-,HF_SYS_MUR_DOWN,c10,-0.0007227692251234874,0.0012554542864820072,True,CHARM,0.0006300860047216141,PASS,0.1730157692251235,-0.4177476009039612,False,0.5757033393456384,D^{+},JUNCTIONS,0.00108589,PASS,0.172293
D-,HF_SYS_MUR_DOWN,c11,-0.0016185265925580672,0.002452106687034014,True,CHARM,0.0007016416665199743,PASS,0.17949352659255807,-0.9017186431642445,False,0.6600555355590106,D^{+},JUNCTIONS,0.00234958,PASS,0.177875
D-,HF_SYS_MUR_DOWN,MB,-0.0004237657882597001,0.0003268423202645153,True,CHARM,0.00012988801596333668,PASS,0.1739737657882597,-0.24358028139452803,False,1.296545037119869,D^{+},JUNCTIONS,0.000299925,PASS,0.17355
D-,HF_SYS_MUR_DOWN,c1,-0.001357563675193879,0.0009065309280721941,True,CHARM,0.00033590570038395234,PASS,0.18888156367519388,-0.7187380540370707,False,1.4975370758511681,D^{+},MONASH,0.000842001,PASS,0.187524
D-,HF_SYS_MUR_DOWN,c2,-0.002353167301271719,0.001297440035245049,True,CHARM,0.0004754397427189635,PASS,0.18785416730127172,-1.2526564276308119,False,1.813700238429342,D^{+},MONASH,0.00120719,PASS,0.185501
D-,HF_SYS_MUR_DOWN,c3,-0.0002636358040167819,0.000754236609557726,True,CHARM,0.00033778390473368275,PASS,0.18851263580401678,-0.13985046832132003,False,0.34953991980232074,D^{+},MONASH,0.00067437,PASS,0.188249
D-,HF_SYS_MUR_DOWN,c4,0.0005704869212524999,0.001810356184206916,True,CHARM,0.0002484985820809129,PASS,0.1903615130787475,0.29968606154990196,False,0.3151241320516271,D^{+},MONASH,0.00179322,PASS,0.190932
D-,HF_SYS_MUR_DOWN,c5,-0.0006143062145896327,0.00150460294907905,True,CHARM,0.0003809421189332759,PASS,0.19222730621458964,-0.3195728154791196,False,0.40828460090792884,D^{+},MONASH,0.00145558,PASS,0.191613
D-,HF_SYS_MUR_DOWN,c6,0.0016925647350559125,0.000885662871648673,True,CHARM,0.0004642616139990186,PASS,0.1930014352649441,0.8769700249806082,False,1.911071118861719,D^{+},MONASH,0.000754228,PASS,0.194694
D-,HF_SYS_MUR_DOWN,c7,-0.0004328646861657681,0.000854265035578281,True,CHARM,0.00032758578621570504,PASS,0.19487486468616577,-0.22212443193372866,False,0.5067100585156775,D^{+},MONASH,0.000788959,PASS,0.194442
D-,HF_SYS_MUR_DOWN,c8,8.997454472911559e-05,0.0011281785753377734,True,CHARM,0.00040954048572902765,PASS,0.19728302545527088,0.045606835419053894,False,0.07975204165012394,D^{+},MONASH,0.00105122,PASS,0.197373
D-,HF_SYS_MUR_DOWN,c9,-0.0008467268289860941,0.001900527676763016,True,CHARM,0.0005516993148828696,PASS,0.20004772682898608,-0.42326240962984385,False,0.445521967050878,D^{+},MONASH,0.00181869,PASS,0.199201
D-,HF_SYS_MUR_DOWN,c10,0.0034292225452791925,0.00214942508600839,True,CHARM,0.0007727843880165889,PASS,0.2042507774547208,1.6789275360478846,False,1.5954138469870853,D^{+},MONASH,0.0020057,PASS,0.20768
D-,HF_SYS_MUR_DOWN,c11,0.001424966049860199,0.0023455328812362723,True,CHARM,0.0005633715470810793,PASS,0.2086940339501398,0.6828015266601465,False,0.6075233740100606,D^{+},MONASH,0.00227687,PASS,0.210119
D-,HF_SYS_MUR_DOWN,MB,-0.0002449569742416502,0.00041387405521901507,True,CHARM,0.00012214958755326323,PASS,0.19344595697424166,-0.12662811778189165,False,0.5918635661083494,D^{+},MONASH,0.000395438,PASS,0.193201
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c1,-6.410568514123027e-06,0.0002995747298499532,True,CHARM,9.350564207935501e-05,PASS,0.019081810568514122,-0.03359517950933212,False,0.021398896086241532,D^{+},CLOSEPACKING,0.000284608,PASS,0.0190754
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c2,-0.0007935574648076406,0.00045016882061038474,True,CHARM,0.00010346296499590948,PASS,0.01850815746480764,-4.287609214026579,False,1.762799706411596,D^{+},CLOSEPACKING,0.000438118,PASS,0.0177146
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c3,0.0005172799093581051,0.0003914007927911344,True,CHARM,6.544246875331439e-05,PASS,0.018675020090641894,2.7699028265962378,False,1.3216118078589185,D^{+},CLOSEPACKING,0.000385891,PASS,0.0191923
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c4,0.00053045525973449,0.00035797507086276885,True,CHARM,0.00010497612676320432,PASS,0.01916284474026551,2.768144640967019,False,1.481821788472645,D^{+},CLOSEPACKING,0.000342237,PASS,0.0196933
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c5,-0.0003642616272859986,0.0005489183833010692,True,CHARM,0.00010856650450695932,PASS,0.020208661627286,-1.802502481382378,False,0.6635988853122622,D^{+},CLOSEPACKING,0.000538075,PASS,0.0198444
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c6,0.0003065850742397583,0.0003302766825087352,True,CHARM,9.801422654378224e-05,PASS,0.02116651492576024,1.448443805298508,False,0.9282673905738098,D^{+},CLOSEPACKING,0.000315398,PASS,0.0214731
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c7,0.0005299000887338985,0.00044226321087480625,True,CHARM,0.00011843930011737374,PASS,0.0216860999112661,2.443501094720177,False,1.1981554777883165,D^{+},CLOSEPACKING,0.000426109,PASS,0.022216
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c8,-0.0002134020502971047,0.0005195276819542768,True,CHARM,0.00013017790212161267,PASS,0.022934102050297105,-0.9305010060088232,False,0.41076165469058884,D^{+},CLOSEPACKING,0.000502954,PASS,0.0227207
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c9,0.0006382682032053527,0.0005512810821080246,True,CHARM,0.00014698856593012454,PASS,0.023677731796794648,2.6956475758871368,False,1.157790869160068,D^{+},CLOSEPACKING,0.000531324,PASS,0.024316
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c10,0.0007088744714757039,0.0009333950965988697,True,CHARM,0.00017206776557744102,PASS,0.023826225528524297,2.975185770096288,False,0.7594581052104515,D^{+},CLOSEPACKING,0.000917398,PASS,0.0245351
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c11,0.0021456725085300145,0.001255590237024305,True,CHARM,0.00027542211823081754,PASS,0.023714227491469987,9.048038816789681,False,1.7088955020988108,D^{+},CLOSEPACKING,0.00122501,PASS,0.0258599
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,MB,0.00020099573274248023,0.00012367753905080845,True,CHARM,3.961016405752752e-05,PASS,0.02075770426725752,0.9682946156021882,False,1.6251595421858158,D^{+},CLOSEPACKING,0.000117163,PASS,0.0209587
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c1,-0.00043027101076703947,0.0005956864591229729,True,CHARM,0.0001641501064680293,PASS,0.02105697101076704,-2.043366116366069,False,0.7223112162068044,D^{+},JUNCTIONS,0.000572623,PASS,0.0206267
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c2,0.0007001576020404972,0.0005268860907067778,True,CHARM,0.00014797530260239692,PASS,0.020303442397959504,3.448467448607942,False,1.3288595284443527,D^{+},JUNCTIONS,0.00050568,PASS,0.0210036
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c3,0.00026735257072298124,0.00039699371450112493,True,CHARM,0.00015761856992245772,PASS,0.020723647429277018,1.2900845357235857,False,0.6734428303454252,D^{+},JUNCTIONS,0.000364363,PASS,0.020991
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c4,-0.00043084560906515856,0.00048453049467591904,True,CHARM,0.00013004039278197686,PASS,0.02192634560906516,-1.9649677002584103,False,0.8892022562033626,D^{+},JUNCTIONS,0.000466754,PASS,0.0214955
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c5,0.0010186973493103609,0.000476542769359003,False,CHARM,0.00010731572030391429,PASS,0.02302580265068964,4.4241556516591185,False,2.137682942247994,D^{+},JUNCTIONS,0.000464302,PASS,0.0240445
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c6,0.0006729763334470638,0.0006218139199370647,True,CHARM,0.00015095240196332866,PASS,0.024178323666552936,2.783387064910646,False,1.0822792991111834,D^{+},JUNCTIONS,0.000603213,PASS,0.0248513
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c7,-0.00032576110119955995,0.000671552013320652,True,CHARM,0.00011057528475668086,PASS,0.02539926110119956,-1.2825613308261745,False,0.48508692511955265,D^{+},JUNCTIONS,0.000662386,PASS,0.0250735
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c8,-4.591048600473269e-05,0.0005653824879597511,True,CHARM,0.00018834403566494475,PASS,0.026458710486004733,-0.17351747368420287,False,0.08120252569266172,D^{+},JUNCTIONS,0.000533089,PASS,0.0264128
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c9,-0.0005207689840866468,0.0005780965744987935,True,CHARM,9.939922674869792e-05,PASS,0.027858768984086648,-1.8693180031900116,False,0.9008338866877919,D^{+},JUNCTIONS,0.000569487,PASS,0.027338
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c10,-0.0004893751695755552,0.0008684371075119617,True,CHARM,0.00025838845224727524,PASS,0.029223175169575556,-1.6746132709256283,False,0.5635125046390475,D^{+},JUNCTIONS,0.000829107,PASS,0.0287338
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c11,-0.001103758104240158,0.0010516913566627742,True,CHARM,0.0003597837100025329,PASS,0.028907758104240157,-3.818207210189226,False,1.049507630967513,D^{+},JUNCTIONS,0.000988236,PASS,0.027804
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,MB,-2.1924372891363175e-05,0.00014372736705579663,True,CHARM,2.9563631792993432e-05,PASS,0.024020824372891363,-0.09127235831300556,False,0.15254139375455114,D^{+},JUNCTIONS,0.000140654,PASS,0.0239989
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c1,-0.000105090341550991,0.0004662761102227671,True,CHARM,7.986184300699585e-05,PASS,0.02076729034155099,-0.5060378114940074,False,0.22538221291411062,D^{+},MONASH,0.000459386,PASS,0.0206622
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c2,-0.0006636706846626858,0.0003442339294008276,True,CHARM,0.00014982393530318824,PASS,0.018778770684662684,-3.534154049842731,False,1.927964177784185,D^{+},MONASH,0.000309919,PASS,0.0181151
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c3,0.0002525624097169457,0.0003495842317154198,True,CHARM,7.458537952615321e-05,PASS,0.018277437590283056,1.381826136565319,False,0.7224651079873219,D^{+},MONASH,0.000341535,PASS,0.01853
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c4,-0.0001621107001684302,0.0005321666039679971,True,CHARM,0.000157075693631545,PASS,0.01803591070016843,-0.8988218164493148,False,0.30462396354766197,D^{+},MONASH,0.000508457,PASS,0.0178738
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c5,0.0002570949982843955,0.00047415371034083026,True,CHARM,9.732375694544452e-05,PASS,0.018294705001715605,1.4052973155909656,False,0.5422186786213082,D^{+},MONASH,0.000464058,PASS,0.0185518
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c6,0.00027953416947246526,0.0004862541634871943,True,CHARM,0.00011302918775091287,PASS,0.018419365830527536,1.5176101720569353,False,0.574872547039542,D^{+},MONASH,0.000472935,PASS,0.0186989
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c7,0.00035710295969680964,0.00035453496449668363,True,CHARM,0.00010789308638492427,PASS,0.01845899704030319,1.934574012429357,False,1.0072432776941245,D^{+},MONASH,0.000337719,PASS,0.0188161
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c8,-0.0004983810329241417,0.00043142899388231047,True,CHARM,0.00013134334494866,PASS,0.019037681032924143,-2.617866283515475,False,1.1551866935027901,D^{+},MONASH,0.00041095,PASS,0.0185393
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c9,5.143633024073599e-05,0.0005844343533749779,True,CHARM,0.0001628198814298443,PASS,0.019351963669759265,0.26579385492085233,False,0.08801044966590801,D^{+},MONASH,0.000561296,PASS,0.0194034
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c10,-0.000525764020251427,0.0005668962704354235,True,CHARM,0.00017086994589333968,PASS,0.01974566402025143,-2.662680878759996,False,0.9274430749872398,D^{+},MONASH,0.000540532,PASS,0.0192199
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,c11,0.0007728870880950311,0.0008494977871001993,True,CHARM,0.0002991400055026667,PASS,0.02009161291190497,3.8468145463675993,False,0.9098164819632051,D^{+},MONASH,0.000795086,PASS,0.0208645
Lambda_c(+)-bar,HF_SYS_MUR_DOWN,MB,5.517022034242508e-06,9.902176962677949e-05,True,CHARM,5.392579855698928e-05,PASS,0.018930082977965758,0.029144204178419147,False,0.05571524377959089,D^{+},MONASH,8.30501e-05,PASS,0.0189356
B-,HF_SYS_MUR_UP,c1,-0.007484506397306412,0.004903907560411375,True,BEAUTY,0.001676701366212794,PASS,0.10639730639730641,-7.03448860759495,False,1.5262331732612344,B^{+},CLOSEPACKING,0.00460836,PASS,0.0989128
B-,HF_SYS_MUR_UP,c2,-0.00351819990262503,0.0074553880119401375,True,BEAUTY,0.0023781473802480624,PASS,0.10475919990262503,-3.358368435321423,False,0.47190030847361336,B^{+},CLOSEPACKING,0.00706592,PASS,0.101241
B-,HF_SYS_MUR_UP,c3,0.002732432089265116,0.0037753227731191713,True,BEAUTY,0.001218349191460408,PASS,0.09907656791073488,2.757899417475743,False,0.7237611863866095,B^{+},CLOSEPACKING,0.00357333,PASS,0.101809
B-,HF_SYS_MUR_UP,c4,0.0018697950893302173,0.007394608018828127,True,BEAUTY,0.0014279735206638936,PASS,0.09831320491066978,1.9018758375633946,False,0.25285925698419054,B^{+},CLOSEPACKING,0.00725542,PASS,0.100183
B-,HF_SYS_MUR_UP,c5,0.00416228328441462,0.002001480789909621,False,BEAUTY,0.0009439562184642044,PASS,0.09090761671558538,4.5785858597930105,False,2.0796019154411027,B^{+},CLOSEPACKING,0.0017649,PASS,0.0950699
B-,HF_SYS_MUR_UP,c6,2.3776017130619498e-05,0.005337836889667813,True,BEAUTY,0.0009386431404418554,PASS,0.09100642398286939,0.026125647058821894,False,0.004454241975179414,B^{+},CLOSEPACKING,0.00525466,PASS,0.0910302
B-,HF_SYS_MUR_UP,c7,0.0027764090297810184,0.003682503324507062,True,BEAUTY,0.0007056083206039759,PASS,0.08820359097021899,3.1477278864059444,False,0.7539461027242025,B^{+},CLOSEPACKING,0.00361427,PASS,0.09098
B-,HF_SYS_MUR_UP,c8,-0.0035693131101266623,0.002467934694741661,True,BEAUTY,0.0006376721733066418,PASS,0.08418081311012666,-4.240055397727307,False,1.4462753482625241,B^{+},CLOSEPACKING,0.00238413,PASS,0.0806115
B-,HF_SYS_MUR_UP,c9,-0.005129509108181593,0.002529159695400691,False,BEAUTY,0.00044012480041383283,PASS,0.0815644091081816,-6.288906110235108,False,2.0281475770429482,B^{+},CLOSEPACKING,0.00249057,PASS,0.0764349
B-,HF_SYS_MUR_UP,c10,0.0021626016692381927,0.0021161755830021328,True,BEAUTY,0.0005315865646293326,PASS,0.07840849833076181,2.758121524168694,False,1.021938673997078,B^{+},CLOSEPACKING,0.00204832,PASS,0.0805711
B-,HF_SYS_MUR_UP,c11,0.0047468210181630666,0.001769381877095027,False,BEAUTY,0.0009018735103063632,PASS,0.07794947898183693,6.089612246502798,False,2.6827566618667995,B^{+},CLOSEPACKING,0.00152228,PASS,0.0826963
B-,HF_SYS_MUR_UP,MB,0.00023391781717339855,0.0009448309142830243,True,BEAUTY,0.00023312900862161167,PASS,0.0854966821828266,0.27359870722607377,False,0.24757637968578197,B^{+},CLOSEPACKING,0.000915618,PASS,0.0857306
B-,HF_SYS_MUR_UP,c1,0.004767016650958231,0.005413401500016477,True,BEAUTY,0.001740855415558867,PASS,0.10889098334904176,4.377788228505497,False,0.8805954354103831,B^{+},JUNCTIONS,0.00512585,PASS,0.113658
B-,HF_SYS_MUR_UP,c2,-0.007998688954815147,0.0069368687973543055,True,BEAUTY,0.0014109041834255668,PASS,0.10684618895481515,-7.4861715079026006,False,1.153069084695074,B^{+},JUNCTIONS,0.00679187,PASS,0.0988475
B-,HF_SYS_MUR_UP,c3,-0.0019253827905460624,0.005034667848320134,True,BEAUTY,0.0011249889003934592,PASS,0.10105618279054607,-1.9052597647950982,False,0.382424987814933,B^{+},JUNCTIONS,0.00490737,PASS,0.0991308
B-,HF_SYS_MUR_UP,c4,-0.0010835710595978876,0.0048235342069883735,True,BEAUTY,0.0013986954214148806,PASS,0.10080847105959789,-1.074880958126308,False,0.22464255732404706,B^{+},JUNCTIONS,0.00461629,PASS,0.0997249
B-,HF_SYS_MUR_UP,c5,-0.003575212545766898,0.0035727683086292073,True,BEAUTY,0.0015424865696482429,PASS,0.0969130125457669,-3.6890944279319706,False,1.000684129763407,B^{+},JUNCTIONS,0.00322264,PASS,0.0933378
B-,HF_SYS_MUR_UP,c6,0.0009502096094089196,0.0042919330902983395,True,BEAUTY,0.001052347093499978,PASS,0.09340439039059108,1.0173072223215722,False,0.22139432032545245,B^{+},JUNCTIONS,0.00416092,PASS,0.0943546
B-,HF_SYS_MUR_UP,c7,0.00025729688298856135,0.0023548344741760605,True,BEAUTY,0.0006427070217976796,PASS,0.08900990311701144,0.28906545673948403,False,0.10926325642424937,B^{+},JUNCTIONS,0.00226543,PASS,0.0892672
B-,HF_SYS_MUR_UP,c8,0.0009460372673631007,0.0016533212558206946,True,BEAUTY,0.0007164368597779697,PASS,0.0869187627326369,1.0884154785694797,False,0.5722041400196575,B^{+},JUNCTIONS,0.00149003,PASS,0.0878648
B-,HF_SYS_MUR_UP,c9,-0.00237101080104328,0.002045080670049504,True,BEAUTY,0.0009194631336329524,PASS,0.08332651080104328,-2.845445919011881,False,1.1593727503110605,B^{+},JUNCTIONS,0.00182673,PASS,0.0809555
B-,HF_SYS_MUR_UP,c10,-0.00066232465195179,0.001909019476608505,True,BEAUTY,0.0005573720987550507,PASS,0.08119342465195178,-0.8157368097120518,False,0.3469449421901405,B^{+},JUNCTIONS,0.00182584,PASS,0.0805311
B-,HF_SYS_MUR_UP,c11,-0.001978134832149897,0.0021474424846117,True,BEAUTY,0.0006448034601452383,PASS,0.0803441348321499,-2.462077457530032,False,0.9211584693536428,B^{+},JUNCTIONS,0.00204835,PASS,0.078366
B-,HF_SYS_MUR_UP,MB,-0.0011412046087147937,0.0008815400892851896,True,BEAUTY,0.0003470366861989376,PASS,0.0873033046087148,-1.307172292995741,False,1.2945578114775893,B^{+},JUNCTIONS,0.000810357,PASS,0.0861621
B-,HF_SYS_MUR_UP,c1,-0.008054769547325119,0.006722747032137232,True,BEAUTY,0.0015343548031697136,PASS,0.11399176954732512,-7.0660974729242,False,1.19813664099219,B^{+},MONASH,0.00654531,PASS,0.105937
B-,HF_SYS_MUR_UP,c2,0.005771921744708114,0.005562752750303045,True,BEAUTY,0.0023448555795409,PASS,0.11164207825529189,5.170023556449266,False,1.0376017061685285,B^{+},MONASH,0.00504439,PASS,0.117414
B-,HF_SYS_MUR_UP,c3,-0.006114220489916333,0.003315434224009963,True,BEAUTY,0.0008885436799823304,PASS,0.11503522048991634,-5.315085644098269,False,1.8441688408830155,B^{+},MONASH,0.00319415,PASS,0.108921
B-,HF_SYS_MUR_UP,c4,0.003288516014513576,0.003896867270461367,True,BEAUTY,0.0016194633022063283,PASS,0.11535148398548642,2.850865806743621,False,0.8438870986037548,B^{+},MONASH,0.00354442,PASS,0.11864
B-,HF_SYS_MUR_UP,c5,-0.0007725427531837387,0.004166688760592905,True,BEAUTY,0.0018172699269924754,PASS,0.11514554275318374,-0.6709271889400843,False,0.1854092776235604,B^{+},MONASH,0.00374951,PASS,0.114373
B-,HF_SYS_MUR_UP,c6,-0.007098657204714948,0.0032663432518197236,False,BEAUTY,0.001234332005219118,PASS,0.11752465720471494,-6.040142871763389,False,2.1732734919271546,B^{+},MONASH,0.00302414,PASS,0.110426
B-,HF_SYS_MUR_UP,c7,-0.00018196878496738733,0.0019260433916208845,True,BEAUTY,0.0008105801240509663,PASS,0.11567696878496739,-0.15730770513675044,False,0.09447802980920869,B^{+},MONASH,0.00174717,PASS,0.115495
B-,HF_SYS_MUR_UP,c8,0.0035690705023478375,0.0021995455608577598,True,BEAUTY,0.0006201551242947836,PASS,0.11529892949765216,3.0954931827190246,False,1.6226399515707246,B^{+},MONASH,0.00211031,PASS,0.118868
B-,HF_SYS_MUR_UP,c9,0.0007360138642840269,0.0007639459215397501,True,BEAUTY,0.00032253592146800974,PASS,0.11645998613571597,0.6319886243385925,False,0.963437127592192,B^{+},MONASH,0.00069252,PASS,0.117196
B-,HF_SYS_MUR_UP,c10,-0.0018796286970268056,0.0018431374109612536,True,BEAUTY,0.0005788872936806897,PASS,0.11658962869702681,-1.612174871841528,False,1.0197984620400715,B^{+},MONASH,0.00174987,PASS,0.11471
B-,HF_SYS_MUR_UP,c11,-0.0001993060165764865,0.0028917587608443093,True,BEAUTY,0.000695319239284961,PASS,0.11801730601657649,-0.16887863594216626,False,0.06892207582291372,B^{+},MONASH,0.00280692,PASS,0.117818
B-,HF_SYS_MUR_UP,MB,-0.0006575335272880484,0.0007246193919565807,True,BEAUTY,0.0002682482989294147,PASS,0.11625153352728805,-0.5656127771714113,False,0.907419170100609,B^{+},MONASH,0.000673139,PASS,0.115594
Lambda_b,HF_SYS_MUR_UP,c1,6.29436588103216e-05,0.0025104092813898905,True,BEAUTY,0.0009353532154157095,PASS,0.023007856341189677,0.2735746341463246,False,0.02507306648239955,B^{+},CLOSEPACKING,0.00232965,PASS,0.0230708
Lambda_b,HF_SYS_MUR_UP,c2,-0.0012517854951921113,0.003350565733181024,True,BEAUTY,0.0009494100456424991,PASS,0.02142248549519211,-5.8433252083333285,False,0.37360421936974425,B^{+},CLOSEPACKING,0.00321324,PASS,0.0201707
Lambda_b,HF_SYS_MUR_UP,c3,-0.001710852814019382,0.002358653941027166,True,BEAUTY,0.0007092870667952299,PASS,0.02284095281401938,-7.490286539050551,False,0.7253513473342875,B^{+},CLOSEPACKING,0.00224948,PASS,0.0211301
Lambda_b,HF_SYS_MUR_UP,c4,-0.0016275418804271857,0.00315827581710457,True,BEAUTY,0.0009017357488796491,PASS,0.025451641880427187,-6.394643960784304,False,0.5153260749465752,B^{+},CLOSEPACKING,0.00302681,PASS,0.0238241
Lambda_b,HF_SYS_MUR_UP,c5,0.0008803265879643862,0.0019220397052908751,True,BEAUTY,0.0004602934896504993,PASS,0.026918773412035614,3.2703072108433613,False,0.45801685862215863,B^{+},CLOSEPACKING,0.00186611,PASS,0.0277991
Lambda_b,HF_SYS_MUR_UP,c6,-0.0029860394256203716,0.0020880281663979185,True,BEAUTY,0.000546764569783973,PASS,0.02933303942562037,-10.179781857219588,False,1.4300762191209435,B^{+},CLOSEPACKING,0.00201517,PASS,0.026347
Lambda_b,HF_SYS_MUR_UP,c7,-0.0013277614940817688,0.00152460699234438,True,BEAUTY,0.0006104276338808525,PASS,0.03097186149408177,-4.286992870401035,False,0.8708877112258793,B^{+},CLOSEPACKING,0.00139707,PASS,0.0296441
