tune,flavour,trigger,associate,context,activity_id,bin_index,dphi_low,dphi_high,value,stat_error,status
MONASH,charm,dplus,dminus,os,integrated_0_100,9,-1.0681412000000001,-1.00530935,0.00029150917470391606,4.7032195107833089e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,10,-1.00530935,-0.9424775000000001,0.00026134042816334499,4.816475501946907e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,11,-0.9424775000000001,-0.8796456500000002,0.00025277308994672653,2.7546103217239772e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,12,-0.8796456500000002,-0.8168138000000001,0.00023937289427457967,4.7436702077202914e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,13,-0.8168138000000001,-0.7539819500000001,0.00023043943049314841,3.536009142892104e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,14,-0.7539819500000001,-0.6911501000000002,0.00021469603120619993,3.5173557683627796e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,15,-0.6911501000000002,-0.6283182500000002,0.00021352442939879911,3.5382735603666123e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,16,-0.6283182500000002,-0.5654864000000002,0.00019880618169332634,2.0501202263799967e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,17,-0.5654864000000002,-0.5026545500000001,0.00019887940680628888,3.4733657185044196e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,18,-0.5026545500000001,-0.4398227000000001,0.00019602362740074939,3.3343374862730989e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,19,-0.4398227000000001,-0.3769908500000001,0.00019184979596188398,4.7066931790759612e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,20,-0.3769908500000001,-0.3141590000000001,0.00019294817265632223,3.6098148768392503e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,21,-0.3141590000000001,-0.2513271500000003,0.00018628468737673007,2.1596475369673253e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,22,-0.2513271500000003,-0.18849530000000025,0.0001936071986729852,4.702001512092106e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,23,-0.18849530000000025,-0.12566345000000023,0.00018906724166930703,3.9903653195299665e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,24,-0.12566345000000023,-0.06283160000000021,0.00019031206858967039,3.2314033397278991e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,25,-0.06283160000000021,2.499999998128999e-07,0.00019038529370263293,3.8302612669142817e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,26,2.499999998128999e-07,0.06283209999999984,0.00018709016361931815,2.6083156827904113e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,27,0.06283209999999984,0.12566394999999986,0.00019302139776928478,4.2360626744251655e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,28,0.12566394999999986,0.18849579999999966,0.00019411977446372305,4.0461910596741385e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,29,0.18849579999999966,0.2513276499999997,0.00019411977446372305,2.8170123015395282e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,30,0.2513276499999997,0.3141594999999997,0.00019441267491557325,5.5528210560601569e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,31,0.3141594999999997,0.3769913499999997,0.00019031206858967039,2.6032832242621027e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,32,0.3769913499999997,0.43982319999999975,0.00019844005612851357,2.4843927143666775e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,33,0.43982319999999975,0.50265505,0.00019280172243039715,2.0731744683151958e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,34,0.50265505,0.5654868999999998,0.00019704877898222509,2.6174215256760756e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,35,0.5654868999999998,0.62831875,0.00020400516471366745,4.0708991033744412e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,36,0.62831875,0.6911505999999998,0.00020385871448774237,3.8932502878801996e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,37,0.6911505999999998,0.7539824499999996,0.00021762503572470197,4.4128300844982601e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,38,0.7539824499999996,0.8168142999999999,0.00022084694069505421,2.4126210913139917e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,39,0.8168142999999999,0.8796461499999997,0.00023161103230054923,3.7433196648042789e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,40,0.8796461499999997,0.9424779999999999,0.00025738627206336724,5.3206354594349806e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,41,0.9424779999999999,1.0053098499999993,0.00025848464875780552,6.0011885588963578e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,42,1.0053098499999993,1.0681416999999995,0.00028623696657061238,3.5218564866489039e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,43,1.0681416999999995,1.1309735499999998,0.00031918826740376041,3.5708094024707837e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,44,1.1309735499999998,1.1938053999999996,0.00035770467682206229,4.7847800429606715e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,45,1.1938053999999996,1.2566372499999998,0.00040500809979587029,3.5151024010873496e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,46,1.2566372499999998,1.3194690999999996,0.00046688332024922603,5.747563590907612e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,47,1.3194690999999996,1.3823009499999999,0.00053403074883588545,7.6826225553062961e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,48,1.3823009499999999,1.4451327999999997,0.00064643129723340146,4.7493268640342401e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,49,1.4451327999999997,1.50796465,0.00073496045880512572,7.9698941658972811e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,50,1.50796465,1.5707964999999997,0.00088031230803578976,6.5825007429048273e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,51,1.5707964999999997,1.63362835,0.0010390643529386006,1.2707768978080169e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,52,1.63362835,1.6964601999999998,0.0012106307926098578,8.8532452322158273e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,53,1.6964601999999998,1.75929205,0.001397720956229176,5.98875000716386e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,54,1.75929205,1.8221238999999998,0.0016317484172574896,9.0857317001738784e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,55,1.8221238999999998,1.88495575,0.0018777847968116613,1.2390827157598044e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,56,1.88495575,1.9477875999999994,0.0021042700712048321,1.0220273568385854e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,57,1.9477875999999994,2.0106194499999996,0.0023888228601773058,1.0533210986394294e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,58,2.0106194499999996,2.0734512999999994,0.0026305389580666867,1.6662592880579514e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,59,2.0734512999999994,2.1362831499999997,0.0029022773522707143,1.1931848020241337e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,60,2.1362831499999997,2.1991149999999995,0.0031926881502801919,1.6270057109243843e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,61,2.1991149999999995,2.2619468499999997,0.0034923253125229512,1.7106481369752925e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,62,2.2619468499999997,2.3247786999999995,0.0037516886626363074,1.5540635024185309e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,63,2.3247786999999995,2.3876105499999998,0.00402101062811257,2.0526644295252363e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,64,2.3876105499999998,2.4504423999999996,0.0043128127032683369,1.3534518418591924e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,65,2.4504423999999996,2.51327425,0.0045557736280780817,1.4312691650582305e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,66,2.51327425,2.5761061,0.0048208485370025162,1.7187871284344596e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,67,2.5761061,2.6389379499999994,0.005032029762786514,2.0803549041287353e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,68,2.6389379499999994,2.7017697999999997,0.0052507531752056542,1.9720319955891945e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,69,2.7017697999999997,2.76460165,0.0054788494020840007,1.3967520802218426e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,70,2.76460165,2.8274335,0.005649830040851558,1.3745363559817549e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,71,2.8274335,2.8902653499999995,0.0057837587724600638,1.4515056353270191e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,72,2.8902653499999995,2.9530971999999998,0.0059526158829517071,2.944573695061971e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,73,2.9530971999999998,3.015929049999999,0.0060775379256658192,2.5263873767493829e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,74,3.015929049999999,3.0787608999999994,0.0061140772570341317,1.2944804080445234e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,75,3.0787608999999994,3.1415927499999996,0.0061894991233855598,1.8516646682564476e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,76,3.1415927499999996,3.2044246,0.0061661403123505062,2.3436082541606895e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,77,3.2044246,3.267256449999999,0.0061014093124916111,2.6437413947723211e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,78,3.267256449999999,3.3300882999999994,0.0060632590286381219,2.3924648400652401e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,79,3.3300882999999994,3.3929201499999997,0.0059507120300146803,1.8300842834911944e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,80,3.3929201499999997,3.455752,0.0058124630167413838,2.1099757803704637e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,81,3.455752,3.5185838499999993,0.0056468278112200929,2.5932991861061723e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,82,3.5185838499999993,3.5814156999999986,0.0054984005072450017,2.0671147267684154e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,83,3.5814156999999986,3.644247549999999,0.0052605653403426361,1.9127150647390899e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,84,3.644247549999999,3.707079399999999,0.0051086232309453423,1.4791585227952543e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,85,3.707079399999999,3.7699112499999994,0.0048312465030431991,8.0605405640827411e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,86,3.7699112499999994,3.8327430999999996,0.0045794253395649853,2.6163813477241457e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,87,3.8327430999999996,3.895574949999999,0.0043005108842906281,2.4284725198780127e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,88,3.895574949999999,3.9584067999999992,0.0040554264312049693,1.6161121824558945e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,89,3.9584067999999992,4.021238649999999,0.0037757797248009865,1.6693178286741823e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,90,4.021238649999999,4.084070499999999,0.0035146589719765291,1.1108038610157143e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,91,4.084070499999999,4.1469023499999995,0.0032071134975338146,1.5952855903547725e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,92,4.1469023499999995,4.2097342,0.0029180207515576628,1.4069227878171962e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,93,4.2097342,4.27256605,0.002636250516877766,1.449031222287455e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,94,4.27256605,4.3353979,0.0023793035954921739,1.4441580439071915e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,95,4.3353979,4.398229749999999,0.0021192812193621549,1.2794014699471634e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,96,4.398229749999999,4.461061599999999,0.0018689245581431926,1.0033454544033462e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,97,4.461061599999999,4.523893449999999,0.0016283800620612121,9.7381611066635126e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,98,4.523893449999999,4.5867252999999995,0.0014031396145884048,9.6129311995806158e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,99,4.5867252999999995,4.64955715,0.0012092395154635694,1.0827630449723109e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os,integrated_0_100,100,4.64955715,4.712389,0.0010415540067793274,9.0875900031834837e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,1,-1.570796,-1.50796415,0.00070969779483304554,7.5921081566767912e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,2,-1.50796415,-1.4451323,0.00058140739692265602,1.0652314902522102e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,3,-1.4451323,-1.38230045,0.00047713483606398317,8.1669276752820741e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,4,-1.38230045,-1.3194686,0.00037608418017566258,7.1317004690262476e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,5,-1.3194686,-1.2566367500000002,0.00031179253099454269,5.2284690871970819e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,6,-1.2566367500000002,-1.1938049000000002,0.00025130858768747551,5.5122713834515259e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,7,-1.1938049000000002,-1.1309730500000001,0.00019001916813782017,3.9841501920358266e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,8,-1.1309730500000001,-1.0681412000000001,0.0001549443390287582,4.3792615094289211e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,9,-1.0681412000000001,-1.00530935,0.00013539323386775704,5.1389759074006841e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,10,-1.00530935,-0.9424775000000001,9.8194876482781063e-05,5.7178147064768367e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,11,-0.9424775000000001,-0.8796456500000002,9.328879391429015e-05,5.3676220588329479e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,12,-0.8796456500000002,-0.8168138000000001,8.0547624258806255e-05,8.9057697623776731e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,13,-0.8168138000000001,-0.7539819500000001,7.3371563188476214e-05,4.684761210213887e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,14,-0.7539819500000001,-0.6911501000000002,5.5504635625613777e-05,5.6373807593365988e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,15,-0.6911501000000002,-0.6283182500000002,5.8067514579303049e-05,6.6920962068777835e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,16,-0.6283182500000002,-0.5654864000000002,3.9980911677552929e-05,4.4832212926263354e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,17,-0.5654864000000002,-0.5026545500000001,3.9980911677552929e-05,5.1939533605214224e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,18,-0.5026545500000001,-0.4398227000000001,3.7491257836826174e-05,3.6160574652478242e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,19,-0.4398227000000001,-0.3769908500000001,3.6319656029425379e-05,4.9003154428033441e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,20,-0.3769908500000001,-0.3141590000000001,4.6058596053444664e-05,2.9054069262855603e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,21,-0.3141590000000001,-0.2513271500000003,3.0095521427608504e-05,4.6443684793512083e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,22,-0.2513271500000003,-0.18849530000000025,4.5179894697894041e-05,5.912135183046043e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,23,-0.18849530000000025,-0.12566345000000023,3.8589634531264452e-05,6.8211607180764888e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,24,-0.12566345000000023,-0.06283160000000021,4.3202816647905167e-05,4.3832206498470792e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,25,-0.06283160000000021,2.499999998128999e-07,4.3349266873830253e-05,4.1026644413297387e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,26,2.499999998128999e-07,0.06283209999999984,3.6759006707200664e-05,4.3894821694249963e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,27,0.06283209999999984,0.12566394999999986,3.4855153770174332e-05,5.3990210544421586e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,28,0.12566394999999986,0.18849579999999966,3.8003833627564028e-05,4.6553417689012981e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,29,0.18849579999999966,0.2513276499999997,3.9541560999777618e-05,3.833726019928475e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,30,0.2513276499999997,0.3141594999999997,3.8662859644226995e-05,7.7177070343574044e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,31,0.3141594999999997,0.3769913499999997,3.6978682046088319e-05,4.3084095215415804e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,32,0.3769913499999997,0.43982319999999975,4.3642167325680479e-05,2.5739292253812123e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,33,0.43982319999999975,0.50265505,4.3935067777530704e-05,3.1066436346237751e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,34,0.50265505,0.5654868999999998,4.701052252195783e-05,4.3149638574426813e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,35,0.5654868999999998,0.62831875,4.9719851701572214e-05,5.269818157924952e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,36,0.62831875,0.6911505999999998,4.8767925233059075e-05,4.054663341203117e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,37,0.6911505999999998,0.7539824499999996,5.9458791725591526e-05,4.4689428061879873e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,38,0.7539824499999996,0.8168142999999999,6.2753921808906307e-05,4.2655214798571539e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,39,0.8168142999999999,0.8796461499999997,7.2785762284775817e-05,5.1568312638042425e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,40,0.8796461499999997,0.9424779999999999,9.8048426256855978e-05,6.7804312300834831e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,41,0.9424779999999999,1.0053098499999993,0.00010346708461608477,7.8282280812926003e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,42,1.0053098499999993,1.0681416999999995,0.00013173197821962949,6.6252446041523407e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,43,1.0681416999999995,1.1309735499999998,0.00015538368970653352,4.0816920464336245e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,44,1.1309735499999998,1.1938053999999996,0.00019726845432111275,3.0643049336671024e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,45,1.1938053999999996,1.2566372499999998,0.00024164287277641871,4.2116065433156292e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,46,1.2566372499999998,1.3194690999999996,0.00030176069051867326,4.9774850972455479e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,47,1.3194690999999996,1.3823009499999999,0.00037725578198306349,8.2937265152097411e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,48,1.3823009499999999,1.4451327999999997,0.00048028351592137297,4.5581122172516232e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,49,1.4451327999999997,1.50796465,0.00056405304515053144,7.9872411005968355e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,50,1.50796465,1.5707964999999997,0.00071401807649783613,4.8290421712815872e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,51,1.5707964999999997,1.63362835,0.00086837661462289394,1.5530439904828654e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,52,1.63362835,1.6964601999999998,0.0010443365610719041,9.701899985203169e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,53,1.6964601999999998,1.75929205,0.0012294496466412335,7.5169047444677759e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,54,1.75929205,1.8221238999999998,0.0014678706144473001,9.5954132389337848e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,55,1.8221238999999998,1.88495575,0.0017094402621107563,1.3964002355079721e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,56,1.88495575,1.9477875999999994,0.0019329233068724624,1.0076975229510975e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,57,1.9477875999999994,2.0106194499999996,0.0022207712259282508,1.0805410367057351e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,58,2.0106194499999996,2.0734512999999994,0.0024520893577769497,1.4623965548530676e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,59,2.0734512999999994,2.1362831499999997,0.0027228026003995017,1.2462126166906731e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,60,2.1362831499999997,2.1991149999999995,0.0030219271868515227,1.6858158074930116e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,61,2.1991149999999995,2.2619468499999997,0.0033195872710442931,1.8749146686411789e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,62,2.2619468499999997,2.3247786999999995,0.0035767538677687729,1.6275224290557883e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,63,2.3247786999999995,2.3876105499999998,0.0038476867857302113,2.3584501124790088e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,64,2.3876105499999998,2.4504423999999996,0.0041384637093045025,1.3789038665221483e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,65,2.4504423999999996,2.51327425,0.0043825962359216484,1.5614726297381026e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,66,2.51327425,2.5761061,0.0046525040023016112,1.8706119442908624e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,67,2.5761061,2.6389379499999994,0.0048562162665634285,1.8813263778549622e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,68,2.6389379499999994,2.7017697999999997,0.0050802118871158724,2.2174742003004095e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,69,2.7017697999999997,2.76460165,0.005311603244077534,1.524826715741875e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,70,2.76460165,2.8274335,0.0054778974756154878,1.4630711378342344e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,71,2.8274335,2.8902653499999995,0.0056140229606128703,1.5712612879308249e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,72,2.8902653499999995,2.9530971999999998,0.0057817084692971124,3.0487433187498423e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,73,2.9530971999999998,3.015929049999999,0.0059042873083964232,2.6082894218575786e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,74,3.015929049999999,3.0787608999999994,0.005947783025496178,1.4787373018183652e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,75,3.0787608999999994,3.1415927499999996,0.0060226190909439059,1.8952555300056189e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,76,3.1415927499999996,3.2044246,0.0059925967946292602,2.2981621029015281e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,77,3.2044246,3.267256449999999,0.005927865794770365,2.6414354397056686e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,78,3.267256449999999,3.3300882999999994,0.0058906674373853888,2.3808118212460264e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,79,3.3300882999999994,3.3929201499999997,0.0057782668889878727,1.8378261657603088e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,80,3.3929201499999997,3.455752,0.005643752356475666,2.2884395800877102e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,81,3.455752,3.5185838499999993,0.0054786297267451134,2.8178935702593085e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,82,3.5185838499999993,3.5814156999999986,0.0053255160155404185,1.9194503370579593e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,83,3.5814156999999986,3.644247549999999,0.0050832873418602993,1.9823990989538974e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,84,3.644247549999999,3.707079399999999,0.0049317845831407811,1.4959654289366285e-05,available_central_sem_only
