semantic_id,center_status,uncertainty_status,reason_codes
89fbb496d3c79340e6bdc789fe7e3429bf33cf2b3b0739e142cc69350265fad2,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
1a69336f5c70c3c81e85b92d1133215154149a7d9570e01f51bdcfa3a91c48f5,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
fea30a463e9120ece0418fabec10f12dfca6ca33a36eb8f931e23a01dcd8b305,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""LEAVE_DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR:7""]"
91923626d7f93e353ad8b1c17c95a11d3aacc10e3890c87d067560333fef51bf,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""LEAVE_DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR:7""]"
8cb2899d6826688dd0e539d6b3b0479ab7d5b460b85af6099be8a52c4b2070e5,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""LEAVE_DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR:7""]"
ffa6764959904c3e8a7a7642788e0319909aa9253f744e913e8a8a5993a1c43e,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""LEAVE_DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR:7""]"
d126de530fda1c45d99be7537d26eed1062b0609bb65122051baf7d9d182fb7e,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
3995570507bf22e28102bbfb605bcefad31fea5c0a0e0d4773f5a1c7af1f7d67,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
93fee9a397a1079fab30f6172806ed00d8e53879efb6e13c73184577e8d274f1,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
60b05ede02dfa5b045fc9e0da549c067251ad18e8632dc5d853527fb615df99e,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
8b2dcab7cf797c345f290223c9d02f7ee0d6c92dc90a59f74077db2705d3eeaa,UNDEFINED,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
fa5e034f4a50eca6cc28650f6e3a0c4275471b3f29ebb3df91702e55c4e043cb,UNDEFINED,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
bb852aec050b7f4323d08500fb463c4b4f18544b3e30444b5de6a23b333b6eda,UNDEFINED,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
593aa056184dfcc90eea9475de63e861dab7de8b8733872b52d6feb8f65a9acf,UNDEFINED,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
e95f3d8f2425224df81cd02a7e647d021e5173e81689288104e6188ebdc6fa7b,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""LEAVE_DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR:9""]"
1e1218960360dc67a87cdb9fa56b34cf4c0d82eae8ffe799b7ef0ae44c975b40,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""LEAVE_DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR:9""]"
014190baff0e0ad003ea33eeadb7f989a475f39cf1c1757fc74b787a76ea6b14,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""LEAVE_DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR:9""]"
81de7c34272a42cad7b9f01390e89ee8a0a0c0bb1ca6f52edab5572920e5af22,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""LEAVE_DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR:9""]"
c51633e35064eb94eb0f2628cd426d47a98dc178ce793d53f6fcd51b9bc775ad,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""LEAVE_DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR:3""]"
7ebf1607ce009274aca059cf1fd7d5f72ca7da45c200da43da6b36d11848b544,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""LEAVE_DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR:3""]"
7da262be2fb6ad893587155c9c74f91bc7a7da81282fee65b184c1e48a79b863,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""LEAVE_DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR:3""]"
75dc184f24c98ca949712902e93ea851fb2c82ccc7ac54fccd936fb11cff60b3,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""LEAVE_DENOMINATOR_NUMERICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR:3""]"
bc89de92b0d3a16bc45df1c3d9af736faf9f57fc03167a8d0d7c5cd01add49cc,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
48e87f613fa87100277f792909e75a44554f296e014c7d6dc2d9a2279bda8130,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
c09170a75399fb33034ed9ffd3ba7fdde53d7809a95a1eb85b54c309373394ab,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
